y_prob_dupl	y_gt
[0.54056816368010041]	1
[0.38279054307113825]	1
[0.0034876573226304552]	0
[0.034389704879866811]	0
[0.15018365736856953]	1
[0.0015882044882797874]	0
[0.30832177256515847]	1
[0.013338323048243117]	1
[0.19062413385802801]	0
[0.03557922861959506]	0
[0.87027693282571894]	1
[0.48028525809351907]	1
[0.0065850071961711665]	0
[0.7827303506894735]	1
[0.0077980584977875855]	0
[0.053187568431682153]	1
[0.0031655087962655371]	0
[0.95899767584794582]	1
[0.068754898107605156]	0
[0.0025007502037989182]	0
[0.53854645179353955]	1
[0.23018218823122671]	1
[0.18891024395561584]	1
[0.0008203903080151731]	0
[0.0021284157839086548]	0
[0.022867603678340287]	0
[0.00079488350923906381]	0
[0.49860120725486068]	1
[0.34846235997101704]	1
[0.22195609796966997]	1
[0.089061905875284175]	1
[0.0023192441416407528]	0
[0.18828322332360137]	0
[0.4079792313144589]	1
[0.42098215384307269]	1
[0.026958172819789294]	1
[0.99199547436128244]	1
[0.99999997555315256]	1
[0.0074710239055935102]	0
[0.45133120102990043]	1
[0.53977638363463276]	1
[0.0041976450193843551]	0
[0.0031548812402427684]	0
[0.0035706477918322488]	0
[0.0015420129036457508]	0
[0.057565554164610511]	0
[0.40112670196592259]	1
[0.0957642772842624]	0
[0.99975093757957501]	1
[0.44297922973089099]	1
[0.050800837800196508]	0
[0.1791878092147593]	1
[0.0028499200843649097]	0
[0.30407638575046725]	0
[0.10779267224190325]	1
[0.058407987293980557]	0
[0.65272440625266615]	1
[0.47070319075182121]	1
[0.25745328832506642]	1
[0.0022513908302969066]	0
[0.026227283978419225]	0
[0.15764817607512371]	1
[0.015981476789082238]	1
[0.14695907766911609]	1
[0.0034039429062264759]	0
[0.024318438249440355]	0
[0.65699367111415363]	1
[0.041016800208629967]	0
[0.029832070988734971]	1
[0.77874795926281359]	1
[0.0022809510233174901]	0
[0.59011363353117363]	1
[0.08668350011207715]	0
[0.10481347165768107]	0
[0.002176206234435818]	0
[0.52304327959924835]	1
[0.3390374468134878]	1
[0.84426956141561138]	1
[0.0031106336708310867]	0
[0.85476589633438593]	1
[0.00099328054360681151]	0
[0.33027851771101169]	1
[0.28933415636479243]	0
[0.0017769413913202303]	0
[0.022127145063278397]	0
[0.0015316778025266098]	0
[0.12420520982478556]	0
[0.39465868760801148]	1
[0.0010046343303214966]	1
[0.96623298874516395]	1
[0.017452569374081461]	0
[0.56092788009075001]	1
[0.50611376475766745]	1
[0.1759164430025677]	0
[0.46504700784355735]	1
[0.011331584686638196]	1
[0.013876380148132306]	1
[0.030948564559513669]	0
[0.0029467625039455436]	0
[0.37783881884721859]	0
[0.0022702425987616293]	0
[0.0017563355421589266]	0
[0.03361481099076713]	0
[0.0026861595843763464]	0
[0.96377354149002548]	1
[0.0023443607864997995]	0
[0.0026080000843103912]	0
[0.3697666210321805]	1
[0.70116134776526129]	1
[0.49869741384446775]	1
[0.020107233174224692]	0
[0.0016312496557827627]	0
[0.080790833656767647]	1
[0.0014128013383574167]	0
[0.61486621959232501]	1
[0.24366014460586527]	1
[0.17334624991829661]	1
[0.54877263771546247]	1
[0.0032563339833406868]	0
[0.77640639283217294]	1
[0.22172252121451308]	0
[0.0012687352703928401]	0
[0.54209402337178147]	1
[0.0020068218440041363]	0
[0.0017649770517159658]	0
[0.019867936446677836]	0
[0.52168686110582452]	1
[0.064538784878099609]	1
[0.28185778683505935]	1
[0.0019422205233302625]	0
[0.045753920612924603]	0
[0.083702168554592005]	0
[0.0019640031465281149]	0
[0.81953422712341017]	1
[0.073029551041962848]	0
[0.0014208563768276505]	0
[0.0015879146486802442]	0
[0.51788450555748222]	1
[0.082024525991588715]	0
[0.59738285728934259]	1
[0.0092566281495637392]	1
[0.036488200409259042]	0
[0.060595311679414898]	0
[0.067203378750975262]	0
[0.039228014934879929]	0
[0.066845085681805028]	0
[0.001514142277683983]	0
[0.1477869374715659]	0
[0.0024708317022402726]	1
[0.13610959259974331]	0
[0.29359801835006083]	1
[0.71709566564722926]	1
[0.99998627551491415]	1
[0.0025672362044797392]	0
[0.013100285463914507]	0
[0.0014861335540907739]	0
[0.32767010895823256]	1
[0.07615085146282885]	0
[0.53397744140985648]	1
[0.66239342656947042]	1
[0.014752553689195813]	0
[0.8881281742577678]	1
[0.026095280238452756]	0
[0.59067343788816629]	1
[0.085979203962626705]	0
[0.19307416563421875]	1
[0.037502546691990712]	1
[0.16194599431888712]	1
[0.00080066970363346091]	0
[0.001521312243309314]	0
[0.0027175289708228911]	1
[0.39270132859223494]	1
[0.026585419121541332]	0
[0.016886085445629417]	0
[0.47678085153171834]	1
[0.232536218564247]	1
[0.13286788501138469]	0
[0.15449561217596708]	1
[0.002388077095411445]	0
[0.0032834617066302973]	1
[0.21721255594105249]	0
[0.074120862458520009]	0
[0.0018277381945041027]	0
[0.71956303341453431]	1
[0.0012697209912777563]	0
[0.0026547235629663657]	0
[0.59505082816862209]	1
[0.0028975516134854828]	0
[0.63019961469206653]	1
[0.0021372755201409799]	0
[0.62889685585513677]	1
[0.01543523696622795]	0
[0.037575426698048919]	0
[0.0028502900113199781]	0
[0.081498127387136576]	1
[0.83704724276224118]	1
[0.010395405997645657]	0
[0.62689672799005891]	1
[0.043450168618787588]	0
[0.39931269132804947]	0
[0.040177960723111861]	1
[0.52800589720212843]	1
[0.067782954705289944]	0
[0.27174563576200528]	1
[0.34251219725620508]	1
[0.036304499836061432]	0
[0.0010839952244368067]	0
[0.95550440090886424]	1
[0.09052160577398094]	1
[0.0023851580867307876]	0
[0.008788223307441112]	0
[0.99999992314105812]	1
[0.082860641603593743]	1
[0.61061232729299975]	1
[0.14854926879385455]	1
[0.0024638503815674895]	0
[0.48616961914286616]	1
[0.049140359521350319]	0
[0.18074680354430295]	1
[0.0013474015390234628]	0
[0.33138527851055333]	1
[0.60903355029729622]	1
[0.15089520811460688]	1
[0.39286726985415088]	1
[0.0021217049959700862]	0
[0.054164915660321]	0
[0.016512822367939051]	1
[0.015846097329777487]	0
[0.003008557854902838]	0
[0.0014292814516744246]	0
[0.71103728834481295]	1
[0.0025119670919179216]	0
[0.029950051330694172]	0
[0.044617544631505246]	0
[0.035158074323112798]	0
[0.013434589613888104]	0
[0.0036206834605937432]	0
[0.0026077002121447368]	0
[0.0035976782670833485]	0
[0.47562586521552164]	1
[0.17880025456856918]	1
[0.0022575310411776517]	0
[0.99999678486802557]	1
[0.0018914284852885599]	0
[0.14829824085506682]	1
[0.031148104511814489]	1
[0.41513205516750729]	1
[0.26424565623478591]	0
[0.55996620731298941]	1
[0.0020861796646690633]	0
[0.001776274011379031]	0
[0.14295099774343989]	1
[0.0028084505917472802]	0
[0.5308972528022512]	1
[0.0028699908853350165]	0
[0.57589842841736127]	1
[0.057426090791131368]	0
[0.0030650560895825185]	0
[0.048202540537316874]	0
[0.078401900954470083]	0
[0.0020861026373787395]	0
[0.002036261802708883]	0
[0.040587142627268591]	0
[0.31472667463577286]	1
[0.0026137009932937216]	0
[0.82657664368741501]	1
[0.030380830648222834]	1
[0.0013392343006912721]	0
[0.002617151393952466]	0
[0.20297276081444426]	1
[0.0014309566087182812]	1
[0.089008525647848002]	0
[0.568563313079541]	1
[0.0017821590848134949]	0
[0.041236333442780104]	0
[0.00063701879444755249]	0
[0.0036460822299791973]	0
[0.29295985196311269]	1
[0.019376462704997488]	0
[0.99998092216400258]	1
[0.33876170566315089]	1
[0.009891060037750421]	0
[0.12111555906015581]	1
[0.163234143797372]	1
[0.0015497063686646939]	0
[0.028804093384419027]	0
[0.11762611706967052]	1
[0.029001724955309838]	0
[0.0016415098087680935]	0
[0.74181151682840718]	1
[0.31215137240468915]	1
[0.84182228409653692]	1
[0.0013497469888873459]	0
[0.69098858793291695]	1
[0.59319481815178277]	1
[0.01610542173080054]	0
[0.65848595301123769]	1
[0.86568405985124219]	1
[0.31871644104714725]	1
[0.0030202064390896233]	0
[0.11860243959257366]	0
[0.44681485650266639]	1
[0.99999995104246675]	1
[0.73814263731937235]	1
[0.0027343191957484025]	0
[0.11421146912666991]	0
[0.0014048020897434732]	0
[0.32848718202409577]	1
[0.0061719923123640941]	0
[0.088214382822495052]	1
[0.01192411426948714]	0
[0.21447554662223434]	1
[0.45368982318712758]	1
[0.0085143356354164812]	0
[0.0026516206168983869]	1
[0.043775592827911769]	0
[0.081241900224570562]	0
[0.14461346391448249]	1
[0.45839481189146036]	1
[0.60385787629460397]	1
[0.024259663716379998]	0
[0.0042029530681532146]	0
[0.036585256718738579]	1
[0.15880390928959187]	1
[0.10037810733567598]	1
[0.0014485168882367727]	0
[0.3108851136556956]	1
[0.61012850349930992]	1
[0.5304521404019914]	1
[0.067362524567339488]	0
[0.74082957829047802]	1
[0.098880880213928712]	0
[0.038466170247091647]	0
[0.0018453738571584388]	0
[0.37385939299348325]	1
[0.19828976357251016]	1
[0.61787993996652757]	1
[0.54997185636221402]	1
[0.9999959873869263]	1
[0.99999803288101385]	1
[0.57414133820559354]	1
[0.024151289951246713]	1
[0.0011000640659838412]	1
[0.14303380746228078]	0
[0.0016999682985863185]	0
[0.91160192170423526]	1
[0.17123777619881264]	1
[0.0016264329113881981]	0
[0.3265743246533801]	1
[0.26970507248301856]	1
[0.033854438271250009]	0
[0.0028570935085381333]	0
[0.77782556758168664]	1
[0.14862525325512377]	0
[0.096526924959918992]	1
[0.028337696636910992]	1
[0.22062080773490933]	1
[0.0033990222611210985]	0
[0.63558929759401972]	1
[0.0079919559283739838]	0
[0.99999963733147856]	1
[0.069585954586936283]	0
[0.19285647728846134]	1
[0.0028358009609228407]	0
[0.28280960348411321]	0
[0.23077283302295504]	0
[0.11402658731001036]	1
[0.31108501074995543]	1
[0.77625556466322765]	1
[0.0028095721210781299]	0
[0.00158461095199669]	0
[0.074994907722967907]	0
[0.57874942104351224]	1
[0.99999945017198633]	1
[0.0022306904384221671]	0
[0.79486176821394028]	1
[0.002501425875390928]	0
[0.75322488730674386]	1
[0.061548824422910098]	0
[0.024731284062851078]	0
[0.22829535065221951]	1
[0.0019886645528243152]	0
[0.5195516851796701]	1
[0.53303787222374022]	1
[0.13049674986969739]	1
[0.0098272501404381707]	0
[0.073621714488668388]	0
[0.0012606850309875295]	1
[0.36481332873051331]	1
[0.30028133497785492]	0
[0.040410994123339816]	0
[0.79039359219514682]	1
[0.99999005631193072]	1
[0.0022969366848907269]	0
[0.63468190574472316]	1
[0.54390745575328892]	1
[0.0018221218342140411]	0
[0.45814152647421558]	1
[0.033844253381016931]	0
[0.035463754575986606]	0
[0.075112185099899698]	0
[0.032860098113780323]	1
[0.43946071444529611]	1
[0.042244379888258909]	0
[0.75510311717432232]	1
[0.1897944076968584]	0
[0.43466408658347211]	1
[0.99999875278383854]	1
[0.014402141920962008]	0
[0.74437396804847644]	1
[0.0013281400115633391]	0
[0.23455460875765732]	1
[0.0018596152848089353]	0
[0.046552291529132761]	0
[0.45251856836169191]	1
[0.090210752967977426]	1
[0.0089996679869129848]	0
[0.078358275299564739]	0
[0.01529719863635326]	1
[0.82876262176211513]	1
[0.041107408435325232]	0
[0.70417269779525815]	1
[0.062678230446068461]	0
[0.060541605007324528]	1
[0.50619017622990548]	1
[0.56100899889886069]	1
[0.51823741208664775]	1
[0.007167336083403697]	0
[0.29993712654438887]	1
[0.048043884880486387]	1
[0.0066735697332916954]	0
[0.0032576944841862243]	0
[0.25574828824687645]	1
[0.55909266592172757]	1
[0.051023732350975903]	0
[0.5654345882909757]	1
[0.41174464629034113]	1
[0.73443889714979282]	1
[0.83490644249619261]	1
[0.096280012981312835]	1
[0.047536778753692221]	0
[0.002064812818813766]	0
[0.017604478628419074]	0
[0.01857199793532216]	0
[0.065932179678583114]	0
[0.03483193897484882]	0
[0.19130909597913948]	0
[0.40989593975027305]	1
[0.0017701800538832968]	0
[0.25454275669824067]	1
[0.0072653029929183877]	0
[0.57370829854816807]	1
[0.11308762406187312]	1
[0.36098489346846874]	1
[0.49975395717570392]	1
[0.0017397653213209185]	0
[0.34550063843456447]	1
[0.0015234829366217451]	0
[0.0028231095106630022]	0
[0.022892890896413998]	0
[0.54706511224341325]	1
[0.26578767971462069]	1
[0.071648232100780751]	1
[0.78976596257675891]	1
[0.70592849448460138]	1
[0.0024729386355958338]	0
[0.0020596133133682359]	0
[0.68201063877860013]	1
[0.0015146209195069371]	0
[0.069406590851533001]	0
[0.0029468028669142887]	0
[0.006719612084903237]	0
[0.038758667229416122]	0
[0.0026613233548552495]	0
[0.0032208063133781772]	1
[0.040466254025984028]	0
[0.087215556939682748]	0
[0.48485878881372146]	1
[0.76211785815647048]	1
[0.0026283779047984179]	1
[0.11956550911284503]	1
[0.82902498423544912]	1
[0.90322941705009241]	1
[0.014645535380379049]	0
[0.0029861580588446124]	0
[0.70814268016051296]	1
[0.31580054329063012]	1
[0.069151705254600904]	0
[0.0013911245121049909]	0
[0.033489550021164938]	0
[0.24333923787223422]	1
[0.055849230803912353]	1
[0.0077137259233056588]	0
[0.33445355479382066]	1
[0.0017966063377145014]	1
[0.046673980743885513]	1
[0.5682833501809621]	1
[0.18648817521121441]	0
[0.28549891404446492]	1
[0.053706950312090607]	1
[0.040533495264530539]	0
[0.14997178570152747]	1
[0.036960367412211759]	0
[0.0015325897083663387]	1
[0.99999896417195933]	1
[0.0029329613040955937]	0
[0.80909393715743838]	1
[0.69724561559134002]	1
[0.0020950326013806642]	1
[0.027759062579037597]	0
[0.0062982388441419346]	0
[0.77915422253709365]	1
[0.058740438894714364]	0
[0.0025894732302551571]	0
[0.0093000800719997834]	0
[0.017710251991883696]	0
[0.0020135232063605013]	0
[0.2456908151327607]	1
[0.44271347812473349]	1
[0.49891795219765889]	1
[0.16927613757680626]	1
[0.0022975602566922548]	0
[0.19602439745203171]	1
[0.0018292941707186428]	0
[0.78907700327551999]	1
[0.71361816295324509]	1
[0.022522358568214829]	0
[0.051072846877380118]	1
[0.71858726596472466]	1
[0.0026051840642398183]	0
[0.6836568952380131]	1
[0.00274618116380132]	0
[0.99999994510797541]	1
[0.44415644772953]	1
[0.041425937757917364]	0
[0.027976612297823444]	0
[0.060332841254236436]	0
[0.088778345587234186]	1
[0.0030170449683889489]	1
[0.033158210078860328]	0
[0.0047091948958503105]	0
[0.0040177132588945508]	0
[0.0023885994313082026]	0
[0.013280761356660675]	0
[0.037466329400105303]	0
[0.12049989508869319]	0
[0.29244106822985039]	1
[0.0070192522949138469]	0
[0.022357167628165975]	1
[0.23221907135198727]	1
[0.052582159440920928]	0
[0.037826001882670046]	0
[0.0012265961918939139]	0
[0.0017256405105644523]	0
[0.53098043175692322]	1
[0.55512699794444342]	1
[0.0015802621642844183]	1
[0.80878831773358439]	1
[0.65085643368183788]	1
[0.042598127871690261]	0
[0.002119394207075298]	0
[0.20112325880568394]	0
[0.33615835515005188]	1
[0.6750964823249509]	1
[0.21486803330550275]	1
[0.32855964964776097]	1
[0.001935792439001438]	0
[0.84857612875414656]	1
[0.084656002578510359]	1
[0.076006796166589341]	0
[0.012973207235996043]	0
[0.0051557366951189287]	0
[0.020772743519584913]	0
[0.001429967041614022]	0
[0.0031594520815857452]	0
[0.21917552764477677]	0
[0.0018587054693339766]	0
[0.0024094682706026216]	0
[0.0021704079376457797]	0
[0.05025659303416119]	0
[0.0011402667705268099]	0
[0.45195021332554575]	1
[0.55274686622262414]	1
[0.0019848163341663616]	0
[0.35471598991754827]	1
[0.076044566079262577]	1
[0.0019711184358219835]	0
[0.25953803674058684]	1
[0.1482554261038207]	1
[0.10047622776880305]	0
[0.013124793847339777]	0
[0.011516107207856785]	0
[0.29166639951094975]	0
[0.0014443686947011036]	0
[0.0033716496474333058]	0
[0.43241794793354504]	1
[0.26085812513954731]	1
[0.57415863313128979]	1
[0.36053300810860733]	1
[0.1790119474485844]	1
[0.088398032028216833]	1
[0.99998276843036327]	1
[0.0013873808004938315]	0
[0.21873326040516361]	1
[0.0023674437888933086]	0
[0.016225774282034755]	0
[0.32792182413843318]	1
[0.0019392476734831909]	0
[0.21634542334648987]	1
[0.0028666744696986823]	0
[0.20732190623137714]	1
[0.2089445169124865]	0
[0.013965502227044513]	0
[0.57415584661887098]	1
[0.53087230317888567]	1
[0.34242173582196522]	1
[0.035323340723781516]	1
[0.61350499979916018]	1
[0.034803066429319629]	1
[0.13598954484899262]	0
[0.0025255488018398609]	0
[0.12739451552489256]	1
[0.0026624333230594877]	1
[0.029562784644062035]	0
[0.65104267114183179]	1
[0.0018589764274088427]	0
[0.41620376429233352]	1
[0.0013525547784822844]	0
[0.072875850333454006]	1
[0.44509029149814694]	1
[0.034205109666140654]	0
[0.0025448019637180908]	0
[0.94620204003468544]	1
[0.0036176913120264942]	0
[0.027204699772628516]	0
[0.075834648206975719]	0
[0.13045521772692481]	1
[0.055134049067633306]	0
[0.0027640164791666866]	0
[0.39907250116142778]	0
[0.087004626240554828]	0
[0.0057359568754279389]	0
[0.091448215642984221]	0
[0.079664776801017689]	1
[0.096259273845908266]	0
[0.0014675467771770867]	0
[0.0011605300452686151]	0
[0.001931910509721857]	0
[0.033597248123936274]	0
[0.012288530343304571]	0
[0.32603438674738294]	1
[0.0033748447096842993]	0
[0.0020859237187156321]	0
[0.1696214263420317]	1
[0.4890045297930925]	1
[0.62913586449727044]	1
[0.0063528135739788771]	0
[0.37725214992041245]	1
[0.015826318573644693]	0
[0.0029569601652568167]	0
[0.69548299410572656]	1
[0.42557694768926524]	1
[0.095332745211923253]	1
[0.0019514332755802277]	0
[0.22970242815917452]	0
[0.42550953119680313]	1
[0.01815681862607077]	0
[0.017367868648555884]	0
[0.29427318187689311]	1
[0.071533988738811893]	0
[0.18825428516567277]	1
[0.098360982699685851]	1
[0.29210757479538652]	1
[0.66011856201730434]	1
[0.08124994466664881]	0
[0.02203446881239457]	0
[0.65604364426180906]	1
[0.99999994599823128]	1
[0.0026602552425173398]	0
[0.11186260775823276]	0
[0.032990884650779373]	0
[0.67223238288067522]	1
[0.0011758675593858126]	0
[0.033429305150237898]	0
[0.021014062801682054]	0
[0.19046048207565669]	1
[0.17947966854951614]	1
[0.093216249499751824]	1
[0.03709290452350944]	0
[0.24523306117630395]	1
[0.023577691317799521]	0
[0.58190278549464203]	1
[0.98412433872611305]	1
[0.0020020995058966928]	0
[0.12896476446392779]	1
[0.16030143262994834]	1
[0.0013444161554665435]	0
[0.013789165009666426]	0
[0.56443716866929805]	1
[0.51347760616879701]	0
[0.0012634459602771653]	1
[0.013388827074916509]	0
[0.065833817364522318]	0
[0.6123992218273574]	1
[0.37265367095780499]	1
[0.50039043794251215]	1
[0.0036943529382974516]	0
[0.024108557553626175]	0
[0.60009116019255859]	1
[0.53587532403208016]	1
[0.0018600995849947788]	0
[0.11176382268940832]	0
[0.013302607319025772]	0
[0.2433414297144274]	1
[0.030028097821642508]	0
[0.43296985443154035]	1
[0.79079166103099763]	1
[0.0030710429795633987]	1
[0.99999634671113147]	1
[0.00091890482651235672]	0
[0.0020056251128879321]	0
[0.04949953795284634]	0
[0.67778640967964054]	1
[0.092246242795762656]	0
[0.11147711632797075]	1
[0.0023897394473840761]	0
[0.85884738748600886]	1
[0.77407777344716966]	1
[0.041797893673830022]	0
[0.0032576993169849411]	1
[0.051460081664175261]	0
[0.23693875024000122]	1
[0.72623833031707474]	1
[0.59298211897830366]	1
[0.043626537494462436]	1
[0.0024655527324631832]	0
[0.0020393765350038562]	0
[0.11691834401584444]	0
[0.0021828669453329841]	0
[0.2491425341967809]	1
[0.54744767916886838]	1
[0.0031854273195820459]	0
[0.14785939393456127]	1
[0.0018544428894766707]	1
[0.18618760506136312]	1
[0.0029143917915716022]	0
[0.0030995440459765655]	0
[0.64526677465543592]	1
[0.60473337513513403]	1
[0.0031991550904061361]	0
[0.047026360015091861]	0
[0.33890464718274216]	0
[0.1360291924587429]	0
[0.073590855589133253]	0
[0.0025489274595718037]	0
[0.086515686375636891]	1
[0.29788891207206214]	1
[0.17202112756357912]	1
[0.068991104396755709]	0
[0.09717108970654198]	0
[0.036288819080027901]	0
[0.5929146345316394]	1
[0.33476575200916336]	0
[0.002635208061909422]	0
[0.99999995874989234]	1
[0.66616803967137916]	1
[0.75464664266052561]	1
[0.031041796687834022]	0
[0.020904971000116457]	1
[0.14461962800706163]	1
[0.59645811139856608]	1
[0.023637936711651042]	0
[0.70059751029188733]	0
[0.41635621295183678]	1
[0.002380289237079003]	0
[0.012026759000951182]	0
[0.37263069079178668]	1
[0.0010669130636609125]	0
[0.59286957427468456]	1
[0.023011381904947004]	0
[0.0019768713322297904]	0
[0.042054545298796264]	0
[0.37254412622982591]	1
[0.010944500600936102]	0
[0.23132263522955865]	1
[0.45385420826195588]	1
[0.054965605218792235]	0
[0.0023019929383342186]	0
[0.99949986411948366]	1
[0.34857695382268039]	1
[0.0022525471473677783]	0
[0.60809371361213349]	1
[0.052874783228925581]	0
[0.99999904051925392]	1
[0.0010583649405483397]	0
[0.0021034685704320877]	0
[0.068242792286486997]	1
[0.028229104336329303]	0
[0.0022529726795007532]	0
[0.045110391422566454]	0
[0.99999999986277022]	1
[0.73133954822734515]	1
[0.018203263599781749]	0
[0.60364490570484375]	1
[0.033701885155103195]	0
[0.0010631590697203208]	0
[0.7605227016061602]	1
[0.0023164258970469476]	0
[0.99209934799706712]	1
[0.055566517686169825]	0
[0.021022129273033263]	0
[0.09880184111932433]	0
[0.002648173435747303]	0
[0.34585459957834597]	1
[0.26900722236029129]	0
[0.64519650686856345]	1
[0.0013009681024620523]	0
[0.48710689645320704]	1
[0.0020308419105594666]	0
[0.17487475378042172]	1
[0.88071500231317656]	1
[0.0019658333250843762]	0
[0.0014261348196483725]	0
[0.0026424414955701359]	0
[0.27266663992231432]	1
[0.0012666697230366841]	0
[0.0016487091824294309]	0
[0.015469867766140899]	0
[0.99998920245856482]	1
[0.99999999991947852]	1
[0.002320203019211653]	0
[0.47899587671424582]	1
[0.0017567733089887128]	1
[0.0022298146587269585]	0
[0.0021137526423913311]	0
[0.20615735249735967]	1
[0.97423452190919513]	1
[0.014161350377883131]	0
[0.00098032313759066625]	0
[0.0035780643337717244]	0
[0.20470538652708259]	1
[0.13560996180938967]	1
[0.51233557364036653]	1
[0.069300902912505791]	0
[0.074447865487126119]	0
[0.43575531467199102]	1
[0.43233651755099078]	1
[0.040046955697155107]	0
[0.0016685195475483194]	0
[0.2995741431438983]	1
[0.0024665800898155954]	0
[0.10569274150201968]	1
[0.0020434619034743751]	0
[0.07055900823809047]	0
[0.010691852709056593]	1
[0.15232760610932228]	1
[0.26878345205420751]	1
[0.050367530984443354]	1
[0.8512194228200739]	1
[0.71737579450061661]	1
[0.59041646168486295]	1
[0.27851004329130113]	1
[0.0028439467941444585]	0
[0.9999981274190487]	1
[0.16569305950639912]	1
[0.57771768568190784]	1
[0.0023271268390426814]	0
[0.001847456046375151]	0
[0.0015518220406564032]	0
[0.15042018223781972]	1
[0.0018492382869672586]	0
[0.077008514404496298]	0
[0.40688745654425729]	1
[0.12636389836051276]	1
[0.28047250127788814]	1
[0.1404221943751075]	1
[0.51203948327062088]	1
[0.002776677377027359]	1
[0.045151930313440336]	0
[0.047745229872407369]	0
[0.55775126749415194]	1
[0.14015360443029823]	1
[0.048196358035794917]	1
[0.41471067202892775]	1
[0.62589072001949553]	1
[0.20333744467822079]	1
[0.1359442935650248]	0
[0.042999301302685922]	0
[0.028974196116215323]	1
[0.57720405059033364]	1
[0.0199074740612597]	0
[0.0081526218544990536]	1
[0.13839699695371954]	0
[0.25773826467817174]	1
[0.0014344583198906413]	0
[0.0010488750509725087]	0
[0.0017709473788058983]	0
[0.2796407341356506]	1
[0.70446312335609473]	1
[0.262526185093239]	1
[0.16309114279670234]	1
[0.0022476126559669574]	0
[0.0009794601825061644]	1
[0.22856334031764758]	1
[0.13040082265496267]	0
[0.0026304110924227908]	0
[0.41331553769204221]	1
[0.26481644258276549]	1
[0.16637368900490601]	1
[0.0016591383953787897]	0
[0.42314991408484592]	1
[0.30862446461244264]	1
[0.17141540135516042]	0
[0.25044230869631723]	1
[0.033649789587799073]	0
[0.003545315538347249]	0
[0.026795790497110228]	0
[0.56956834260891409]	1
[0.0021532558451815564]	0
[0.0053277822716613077]	0
[0.0089131348614415185]	0
[0.022197138908227054]	0
[0.0026890157564974926]	0
[0.0016878055889493204]	0
[0.39104142782182083]	1
[0.7950268527411638]	1
[0.15852804360053174]	1
[0.59614615760446865]	1
[0.80939644106636255]	1
[0.33020555733952128]	1
[0.017349714254326742]	0
[0.52034681874034783]	1
[0.36631099333944173]	1
[0.0023439735606738399]	0
[0.056402525804607251]	0
[0.0025440637099217733]	0
[0.22406488992153828]	1
[0.0025385354901676926]	0
[0.1894610014568523]	1
[0.45717473312940826]	1
[0.24237265716254464]	0
[0.58526848804254306]	1
[0.0021914484149818669]	0
[0.12093936921013237]	1
[0.43386683746096866]	1
[0.26141841149143152]	1
[0.16339455856901042]	0
[0.025446967777838836]	0
[0.17517331700454442]	1
[0.18119867901787134]	1
[0.21387018429061933]	1
[0.0017299942217278153]	0
[0.14881338718721548]	1
[0.0027115170416278644]	0
[0.27246938639830709]	1
[0.010892006388309894]	0
[0.0017960220809971617]	0
[0.14836877244310853]	1
[0.098509585868426508]	1
[0.0017541640321847574]	0
[0.0090839068411394663]	0
[0.99999985588651541]	1
[0.48752244881866069]	1
[0.0036771337001783033]	0
[0.085630667750166034]	0
[0.0018578460975642308]	0
[0.032833548027904613]	1
[0.0018382258803910645]	0
[0.33367427652821902]	0
[0.23219465378854343]	1
[0.41694443974180473]	1
[0.0014394468799326932]	0
[0.23436028350962346]	1
[0.069350900685528849]	1
[0.038587553104959538]	0
[0.024723509357270967]	0
[0.74150518005459687]	1
[0.0030609910644479044]	0
[0.36320825421465008]	1
[0.50138046225473687]	1
[0.058470833134939171]	0
[0.043638788594072331]	0
[0.77137615935134507]	1
[0.83576008661014034]	1
[0.028743230182884938]	0
[0.0024561969178616971]	0
[0.0016491367426832992]	0
[0.0018011776671889024]	0
[0.96913185247577693]	1
[0.12536947477898619]	1
[0.0014911745945698218]	0
[0.0013950342842685703]	0
[0.54639463970250268]	1
[0.99971396714047889]	1
[0.21007392811380265]	1
[0.59224422655198883]	1
[0.60228219903696079]	1
[0.5940756204831833]	1
[0.003630579790664723]	0
[0.060921750528195262]	1
[0.016402303950352026]	0
[0.17926769290071509]	0
[0.17744904108495974]	1
[0.61507277795382298]	1
[0.12112690050138375]	0
[0.012540214472416156]	0
[0.46862021940800358]	1
[0.021832212902975434]	1
[0.36025303591120217]	1
[0.49986511221547403]	1
[0.056918449592117004]	0
[0.55888152372059874]	1
[0.00179526315925016]	0
[0.6558974117092774]	1
[0.18296841043923395]	1
[0.0016910637523127603]	0
[0.30347309204765938]	1
[0.81602156956001115]	1
[0.0013862858398938638]	0
[0.2418679121287064]	1
[0.064495234748386032]	0
[0.059750007388511883]	0
[0.40567086369833594]	1
[0.0050329362589306426]	1
[0.0029064452546850861]	0
[0.56410620364810238]	1
[0.78740100495258858]	1
[0.056855852912566784]	1
[0.0021387876341472101]	0
[0.0026241697314235424]	0
[0.072491421132801714]	0
[0.73219057011335675]	1
[0.31378676893134594]	1
[0.41581684826378673]	1
[0.16793713476857552]	1
[0.0028280734228783855]	0
[0.0025655046057428965]	0
[0.0018711854406743278]	0
[0.0015866253630161253]	0
[0.12376272087292972]	1
[0.28270838896079165]	1
[0.43481566060512122]	1
[0.71248757660901829]	1
[0.66935324340824154]	1
[0.050514741783976413]	0
[0.0031673939970982001]	0
[0.0062609873360396362]	0
[0.13016527751143858]	1
[0.0029927839449073179]	0
[0.026776755605355751]	0
[0.060703178635570065]	0
[0.11669591554581205]	0
[0.015977390818957771]	1
[0.12341007445859575]	0
[0.34112953719739758]	0
[0.11309855247228973]	0
